step,episode,ret,len,true_success,classifier_success,interv_frac
15864,308,1.0,32,1.0,1.0,0.0
15899,309,1.0,35,1.0,1.0,0.0
15932,310,1.0,33,1.0,1.0,0.0
15960,311,1.0,28,1.0,1.0,0.0
15988,312,1.0,28,1.0,1.0,0.0
16015,313,1.0,27,1.0,1.0,0.0
16045,314,1.0,30,1.0,1.0,0.26666666666666666
16074,315,1.0,29,1.0,1.0,0.0
16111,316,1.0,37,1.0,1.0,0.0
16141,317,1.0,30,1.0,1.0,0.26666666666666666
16172,318,1.0,31,1.0,1.0,0.0
16217,319,1.0,45,1.0,1.0,0.0
16248,320,1.0,31,1.0,1.0,0.25806451612903225
16282,321,1.0,34,1.0,1.0,0.0
16316,322,1.0,34,1.0,1.0,0.0
16345,323,1.0,29,1.0,1.0,0.27586206896551724
16374,324,1.0,29,1.0,1.0,0.0
16406,325,1.0,32,1.0,1.0,0.25
16436,326,1.0,30,1.0,1.0,0.0
16466,327,1.0,30,1.0,1.0,0.0
16499,328,1.0,33,1.0,1.0,0.0
16530,329,1.0,31,1.0,1.0,0.0
16559,330,1.0,29,1.0,1.0,0.2413793103448276
16591,331,1.0,32,1.0,1.0,0.0
16622,332,1.0,31,1.0,1.0,0.0
16656,333,1.0,34,1.0,1.0,0.058823529411764705
16684,334,1.0,28,1.0,1.0,0.5714285714285714
16717,335,1.0,33,1.0,1.0,0.2727272727272727
16748,336,1.0,31,1.0,1.0,0.0
16781,337,1.0,33,1.0,1.0,0.3333333333333333
16826,338,1.0,45,1.0,1.0,0.35555555555555557
16868,339,1.0,42,1.0,1.0,0.19047619047619047
16901,340,1.0,33,1.0,1.0,0.0
16933,341,1.0,32,1.0,1.0,0.25
16967,342,1.0,34,1.0,1.0,0.23529411764705882
16995,343,1.0,28,1.0,1.0,0.2857142857142857
17025,344,1.0,30,1.0,1.0,0.26666666666666666
17070,345,1.0,45,1.0,1.0,0.13333333333333333
17101,346,1.0,31,1.0,1.0,0.0
17130,347,1.0,29,1.0,1.0,0.27586206896551724
17162,348,1.0,32,1.0,1.0,0.0
17193,349,1.0,31,1.0,1.0,0.1935483870967742
17222,350,1.0,29,1.0,1.0,0.27586206896551724
17252,351,1.0,30,1.0,1.0,0.0
17288,352,1.0,36,1.0,1.0,0.0
17328,353,1.0,40,1.0,1.0,0.0
17358,354,1.0,30,1.0,1.0,0.26666666666666666
17390,355,1.0,32,1.0,1.0,0.0
17420,356,1.0,30,1.0,1.0,0.0
17450,357,1.0,30,1.0,1.0,0.0
17476,358,1.0,26,1.0,1.0,0.6153846153846154
17509,359,1.0,33,1.0,1.0,0.24242424242424243
17542,360,1.0,33,1.0,1.0,0.0
17571,361,1.0,29,1.0,1.0,0.0
17605,362,1.0,34,1.0,1.0,0.23529411764705882
17641,363,1.0,36,1.0,1.0,0.2222222222222222
17676,364,1.0,35,1.0,1.0,0.11428571428571428
17704,365,1.0,28,1.0,1.0,0.03571428571428571
17737,366,1.0,33,1.0,1.0,0.0
17772,367,1.0,35,1.0,1.0,0.45714285714285713
17810,368,1.0,38,1.0,1.0,0.47368421052631576
17846,369,1.0,36,1.0,1.0,0.0
17877,370,1.0,31,1.0,1.0,0.25806451612903225
17910,371,1.0,33,1.0,1.0,0.24242424242424243
17937,372,1.0,27,1.0,1.0,0.0
17968,373,1.0,31,1.0,1.0,0.0
17999,374,1.0,31,1.0,1.0,0.0
18028,375,1.0,29,1.0,1.0,0.0
18062,376,1.0,34,1.0,1.0,0.0
18092,377,1.0,30,1.0,1.0,0.0
18136,378,1.0,44,1.0,1.0,0.36363636363636365
18180,379,1.0,44,1.0,1.0,0.18181818181818182
18208,380,1.0,28,1.0,1.0,0.2857142857142857
18243,381,1.0,35,1.0,1.0,0.0
18278,382,1.0,35,1.0,1.0,0.0
18310,383,1.0,32,1.0,1.0,0.0
18340,384,1.0,30,1.0,1.0,0.26666666666666666
18369,385,1.0,29,1.0,1.0,0.0
18404,386,1.0,35,1.0,1.0,0.0
18442,387,1.0,38,1.0,1.0,0.21052631578947367
18472,388,1.0,30,1.0,1.0,0.0
18504,389,1.0,32,1.0,1.0,0.25
18533,390,1.0,29,1.0,1.0,0.27586206896551724
18564,391,1.0,31,1.0,1.0,0.0
18602,392,1.0,38,1.0,1.0,0.0
18632,393,1.0,30,1.0,1.0,0.0
18661,394,1.0,29,1.0,1.0,0.0
18700,395,1.0,39,1.0,1.0,0.20512820512820512
18733,396,1.0,33,1.0,1.0,0.0
18764,397,1.0,31,1.0,1.0,0.0
18798,398,1.0,34,1.0,1.0,0.0
18828,399,1.0,30,1.0,1.0,0.0
18857,400,1.0,29,1.0,1.0,0.0
18886,401,1.0,29,1.0,1.0,0.0
18918,402,1.0,32,1.0,1.0,0.0
18948,403,1.0,30,1.0,1.0,0.5333333333333333
18977,404,1.0,29,1.0,1.0,0.0
19008,405,1.0,31,1.0,1.0,0.22580645161290322
19046,406,1.0,38,1.0,1.0,0.21052631578947367
19075,407,1.0,29,1.0,1.0,0.27586206896551724
19105,408,1.0,30,1.0,1.0,0.26666666666666666
19136,409,1.0,31,1.0,1.0,0.25806451612903225
19172,410,1.0,36,1.0,1.0,0.2222222222222222
