step,episode,ret,len,true_success,classifier_success,interv_frac
18080,262,1.0,43,1.0,1.0,0.0
18119,263,1.0,39,1.0,1.0,0.0
18153,264,1.0,34,1.0,1.0,0.0
18188,265,1.0,35,1.0,1.0,0.0
18229,266,1.0,41,1.0,1.0,0.0
18264,267,1.0,35,1.0,1.0,0.0
18307,268,1.0,43,1.0,1.0,0.0
18339,269,1.0,32,1.0,1.0,0.0
18388,270,1.0,49,1.0,1.0,0.0
18419,271,1.0,31,1.0,1.0,0.0
18458,272,1.0,39,1.0,1.0,0.0
18495,273,1.0,37,1.0,1.0,0.0
18543,274,1.0,48,1.0,1.0,0.0
18579,275,1.0,36,1.0,1.0,0.0
18614,276,1.0,35,0.0,1.0,0.0
18658,277,1.0,44,0.0,1.0,0.0
18699,278,1.0,41,1.0,1.0,0.0
18735,279,1.0,36,1.0,1.0,0.0
18772,280,1.0,37,1.0,1.0,0.0
18806,281,1.0,34,1.0,1.0,0.0
18844,282,1.0,38,1.0,1.0,0.0
18930,283,1.0,86,1.0,1.0,0.0
18960,284,1.0,30,1.0,1.0,0.0
18995,285,1.0,35,1.0,1.0,0.0
19031,286,1.0,36,1.0,1.0,0.0
19067,287,1.0,36,1.0,1.0,0.0
19100,288,1.0,33,1.0,1.0,0.0
19143,289,1.0,43,1.0,1.0,0.0
19173,290,1.0,30,1.0,1.0,0.0
19287,291,1.0,114,0.0,1.0,0.0
19318,292,1.0,31,0.0,1.0,0.0
19351,293,1.0,33,1.0,1.0,0.0
19383,294,1.0,32,1.0,1.0,0.0
19417,295,1.0,34,1.0,1.0,0.0
19454,296,1.0,37,1.0,1.0,0.0
19539,297,1.0,85,1.0,1.0,0.0
19579,298,1.0,40,1.0,1.0,0.0
19610,299,1.0,31,1.0,1.0,0.0
19643,300,1.0,33,1.0,1.0,0.0
19680,301,1.0,37,1.0,1.0,0.0
19714,302,1.0,34,0.0,1.0,0.0
19758,303,1.0,44,1.0,1.0,0.0
19790,304,1.0,32,1.0,1.0,0.0
19823,305,1.0,33,1.0,1.0,0.0
19860,306,1.0,37,1.0,1.0,0.0
19895,307,1.0,35,1.0,1.0,0.0
19926,308,1.0,31,1.0,1.0,0.0
19958,309,1.0,32,1.0,1.0,0.0
19990,310,1.0,32,1.0,1.0,0.0
20025,311,1.0,35,1.0,1.0,0.0
20066,312,1.0,41,1.0,1.0,0.0
20096,313,1.0,30,1.0,1.0,0.0
20130,314,1.0,34,1.0,1.0,0.0
20172,315,1.0,42,1.0,1.0,0.0
20213,316,1.0,41,1.0,1.0,0.0
20251,317,1.0,38,1.0,1.0,0.0
20285,318,1.0,34,1.0,1.0,0.0
20329,319,1.0,44,1.0,1.0,0.0
20370,320,1.0,41,1.0,1.0,0.0
20407,321,1.0,37,1.0,1.0,0.0
20450,322,1.0,43,1.0,1.0,0.0
20484,323,1.0,34,1.0,1.0,0.0
20522,324,1.0,38,1.0,1.0,0.0
20558,325,1.0,36,1.0,1.0,0.0
20594,326,1.0,36,1.0,1.0,0.0
20627,327,1.0,33,1.0,1.0,0.0
20667,328,1.0,40,1.0,1.0,0.0
20706,329,1.0,39,1.0,1.0,0.0
20737,330,1.0,31,1.0,1.0,0.0
20771,331,1.0,34,1.0,1.0,0.0
20803,332,1.0,32,1.0,1.0,0.0
20843,333,1.0,40,1.0,1.0,0.0
20877,334,1.0,34,1.0,1.0,0.0
20910,335,1.0,33,1.0,1.0,0.0
20948,336,1.0,38,1.0,1.0,0.0
20982,337,1.0,34,1.0,1.0,0.0
21022,338,1.0,40,1.0,1.0,0.0
21064,339,1.0,42,1.0,1.0,0.0
21097,340,1.0,33,1.0,1.0,0.0
21142,341,1.0,45,1.0,1.0,0.0
21179,342,1.0,37,1.0,1.0,0.0
21211,343,1.0,32,1.0,1.0,0.0
21246,344,1.0,35,1.0,1.0,0.0
21283,345,1.0,37,1.0,1.0,0.0
21320,346,1.0,37,1.0,1.0,0.0
