step,episode,ret,len,true_success,classifier_success,interv_frac
18257,377,1.0,32,1.0,1.0,0.0
18299,378,1.0,42,1.0,1.0,0.0
18335,379,1.0,36,1.0,1.0,0.0
18371,380,1.0,36,1.0,1.0,0.2222222222222222
18404,381,1.0,33,1.0,1.0,0.0
18434,382,1.0,30,1.0,1.0,0.0
18472,383,1.0,38,1.0,1.0,0.21052631578947367
18502,384,1.0,30,1.0,1.0,0.0
18533,385,1.0,31,1.0,1.0,0.3548387096774194
18570,386,1.0,37,1.0,1.0,0.0
18602,387,1.0,32,1.0,1.0,0.0
18631,388,1.0,29,1.0,1.0,0.0
18663,389,1.0,32,1.0,1.0,0.0
18695,390,1.0,32,1.0,1.0,0.03125
18725,391,1.0,30,1.0,1.0,0.0
18764,392,1.0,39,1.0,1.0,0.0
18797,393,1.0,33,1.0,1.0,0.0
18826,394,1.0,29,1.0,1.0,0.0
18869,395,1.0,43,1.0,1.0,0.0
18900,396,1.0,31,1.0,1.0,0.0
18930,397,1.0,30,1.0,1.0,0.06666666666666667
18962,398,1.0,32,1.0,1.0,0.25
18995,399,1.0,33,1.0,1.0,0.0
19029,400,1.0,34,1.0,1.0,0.2647058823529412
19062,401,1.0,33,1.0,1.0,0.15151515151515152
19096,402,1.0,34,1.0,1.0,0.23529411764705882
19126,403,1.0,30,1.0,1.0,0.0
19156,404,1.0,30,1.0,1.0,0.26666666666666666
19185,405,1.0,29,1.0,1.0,0.06896551724137931
19222,406,1.0,37,0.0,1.0,0.21621621621621623
19251,407,1.0,29,1.0,1.0,0.27586206896551724
19283,408,1.0,32,1.0,1.0,0.0
19312,409,1.0,29,1.0,1.0,0.27586206896551724
19347,410,1.0,35,1.0,1.0,0.22857142857142856
19380,411,1.0,33,1.0,1.0,0.2727272727272727
19410,412,1.0,30,1.0,1.0,0.0
19445,413,1.0,35,1.0,1.0,0.0
19475,414,1.0,30,1.0,1.0,0.26666666666666666
19508,415,1.0,33,1.0,1.0,0.24242424242424243
19538,416,1.0,30,1.0,1.0,0.0
19573,417,1.0,35,1.0,1.0,0.22857142857142856
19605,418,1.0,32,1.0,1.0,0.0
19638,419,1.0,33,1.0,1.0,0.24242424242424243
19669,420,1.0,31,1.0,1.0,0.0
19698,421,1.0,29,1.0,1.0,0.0
19731,422,1.0,33,1.0,1.0,0.0
19762,423,1.0,31,1.0,1.0,0.3225806451612903
19799,424,1.0,37,1.0,1.0,0.21621621621621623
19838,425,1.0,39,1.0,1.0,0.20512820512820512
19868,426,1.0,30,1.0,1.0,0.0
19900,427,1.0,32,1.0,1.0,0.25
19932,428,1.0,32,1.0,1.0,0.25
19961,429,1.0,29,0.0,1.0,0.0
19999,430,1.0,38,1.0,1.0,0.42105263157894735
