step,episode,ret,len,true_success,classifier_success,interv_frac
15579,322,1.0,35,1.0,1.0,0.22857142857142856
15619,323,1.0,40,1.0,1.0,0.1
15649,324,1.0,30,1.0,1.0,0.26666666666666666
15682,325,1.0,33,1.0,1.0,0.24242424242424243
15723,326,1.0,41,1.0,1.0,0.1951219512195122
15752,327,1.0,29,1.0,1.0,0.5172413793103449
15784,328,1.0,32,1.0,1.0,0.1875
15816,329,1.0,32,1.0,1.0,0.0
15851,330,1.0,35,1.0,1.0,0.45714285714285713
15885,331,1.0,34,1.0,1.0,0.47058823529411764
15918,332,1.0,33,1.0,1.0,0.0
15955,333,1.0,37,1.0,1.0,0.21621621621621623
15984,334,1.0,29,1.0,1.0,0.0
16019,335,1.0,35,1.0,1.0,0.45714285714285713
16052,336,1.0,33,1.0,1.0,0.0
16085,337,1.0,33,1.0,1.0,0.24242424242424243
16125,338,1.0,40,1.0,1.0,0.4
16172,339,1.0,47,1.0,1.0,0.0
16200,340,1.0,28,1.0,1.0,0.0
16230,341,1.0,30,1.0,1.0,0.0
16258,342,1.0,28,1.0,1.0,0.0
16291,343,1.0,33,1.0,1.0,0.0
16326,344,1.0,35,1.0,1.0,0.45714285714285713
16358,345,1.0,32,1.0,1.0,0.0
16393,346,1.0,35,1.0,1.0,0.22857142857142856
16425,347,1.0,32,1.0,1.0,0.0
16456,348,1.0,31,1.0,1.0,0.22580645161290322
16490,349,1.0,34,1.0,1.0,0.23529411764705882
16521,350,1.0,31,1.0,1.0,0.25806451612903225
16550,351,1.0,29,1.0,1.0,0.27586206896551724
16587,352,1.0,37,1.0,1.0,0.21621621621621623
16626,353,1.0,39,1.0,1.0,0.20512820512820512
16657,354,1.0,31,1.0,1.0,0.0
16688,355,1.0,31,1.0,1.0,0.0
16717,356,1.0,29,1.0,1.0,0.0
16749,357,1.0,32,1.0,1.0,0.25
16781,358,1.0,32,1.0,1.0,0.0
16812,359,1.0,31,1.0,1.0,0.25806451612903225
16847,360,1.0,35,1.0,1.0,0.22857142857142856
16882,361,1.0,35,1.0,1.0,0.22857142857142856
16915,362,1.0,33,1.0,1.0,0.24242424242424243
16947,363,1.0,32,1.0,1.0,0.21875
16983,364,1.0,36,1.0,1.0,0.2222222222222222
17023,365,1.0,40,1.0,1.0,0.2
17054,366,1.0,31,1.0,1.0,0.25806451612903225
17088,367,1.0,34,1.0,1.0,0.0
17123,368,1.0,35,1.0,1.0,0.6285714285714286
17158,369,1.0,35,1.0,1.0,0.45714285714285713
17191,370,1.0,33,1.0,1.0,0.0
17221,371,1.0,30,1.0,1.0,0.26666666666666666
17254,372,1.0,33,1.0,1.0,0.0
17283,373,1.0,29,1.0,1.0,0.27586206896551724
17343,374,1.0,60,1.0,1.0,0.0
17372,375,1.0,29,1.0,1.0,0.27586206896551724
17406,376,1.0,34,1.0,1.0,0.0
17445,377,1.0,39,1.0,1.0,0.0
17496,378,1.0,51,1.0,1.0,0.2549019607843137
17533,379,1.0,37,1.0,1.0,0.0
17563,380,1.0,30,1.0,1.0,0.26666666666666666
17598,381,1.0,35,1.0,1.0,0.22857142857142856
17628,382,1.0,30,1.0,1.0,0.0
17663,383,1.0,35,1.0,1.0,0.11428571428571428
17692,384,1.0,29,1.0,1.0,0.27586206896551724
17722,385,1.0,30,1.0,1.0,0.3333333333333333
17758,386,1.0,36,1.0,1.0,0.2222222222222222
17792,387,1.0,34,1.0,1.0,0.11764705882352941
17822,388,1.0,30,1.0,1.0,0.36666666666666664
17856,389,1.0,34,1.0,1.0,0.0
17889,390,1.0,33,1.0,1.0,0.24242424242424243
17917,391,1.0,28,0.0,1.0,0.0
17953,392,1.0,36,1.0,1.0,0.2222222222222222
17991,393,1.0,38,1.0,1.0,0.0
18021,394,1.0,30,1.0,1.0,0.0
18113,395,1.0,92,1.0,1.0,0.0
18146,396,1.0,33,1.0,1.0,0.48484848484848486
18176,397,1.0,30,1.0,1.0,0.0
18209,398,1.0,33,1.0,1.0,0.0
18239,399,1.0,30,1.0,1.0,0.0
18268,400,1.0,29,1.0,1.0,0.27586206896551724
18301,401,1.0,33,1.0,1.0,0.21212121212121213
18332,402,1.0,31,1.0,1.0,0.0
18363,403,1.0,31,1.0,1.0,0.25806451612903225
18393,404,1.0,30,1.0,1.0,0.0
18422,405,1.0,29,1.0,1.0,0.0
18468,406,1.0,46,1.0,1.0,0.17391304347826086
18500,407,1.0,32,1.0,1.0,0.25
18531,408,1.0,31,1.0,1.0,0.25806451612903225
18564,409,1.0,33,1.0,1.0,0.0
18602,410,1.0,38,1.0,1.0,0.21052631578947367
18655,411,1.0,53,1.0,1.0,0.03773584905660377
18686,412,1.0,31,1.0,1.0,0.0
18713,413,1.0,27,1.0,1.0,0.0
18746,414,1.0,33,1.0,1.0,0.0
18783,415,1.0,37,1.0,1.0,0.05405405405405406
18813,416,1.0,30,1.0,1.0,0.0
18850,417,1.0,37,1.0,1.0,0.0
18885,418,1.0,35,1.0,1.0,0.0
18919,419,1.0,34,1.0,1.0,0.0
18952,420,1.0,33,1.0,1.0,0.0
18981,421,1.0,29,1.0,1.0,0.0
19010,422,1.0,29,1.0,1.0,0.0
19042,423,1.0,32,1.0,1.0,0.25
19080,424,1.0,38,1.0,1.0,0.0
19119,425,1.0,39,1.0,1.0,0.15384615384615385
19155,426,1.0,36,1.0,1.0,0.0
19191,427,1.0,36,1.0,1.0,0.0
19222,428,1.0,31,1.0,1.0,0.06451612903225806
19253,429,1.0,31,1.0,1.0,0.0
19290,430,1.0,37,1.0,1.0,0.0
19330,431,1.0,40,1.0,1.0,0.2
19359,432,1.0,29,1.0,1.0,0.0
19394,433,1.0,35,1.0,1.0,0.22857142857142856
19425,434,1.0,31,1.0,1.0,0.0
19454,435,1.0,29,1.0,1.0,0.0
19486,436,1.0,32,1.0,1.0,0.0
19517,437,1.0,31,0.0,1.0,0.0
19547,438,1.0,30,1.0,1.0,0.26666666666666666
19603,439,1.0,56,1.0,1.0,0.0
19633,440,1.0,30,1.0,1.0,0.06666666666666667
19662,441,1.0,29,1.0,1.0,0.5517241379310345
19693,442,1.0,31,1.0,1.0,0.25806451612903225
19734,443,1.0,41,1.0,1.0,0.1951219512195122
19764,444,1.0,30,1.0,1.0,0.3333333333333333
19796,445,1.0,32,1.0,1.0,0.25
19826,446,1.0,30,1.0,1.0,0.26666666666666666
19862,447,1.0,36,1.0,1.0,0.0
19893,448,1.0,31,1.0,1.0,0.25806451612903225
19922,449,1.0,29,1.0,1.0,0.0
19956,450,1.0,34,1.0,1.0,0.29411764705882354
19985,451,1.0,29,1.0,1.0,0.0
